gCanCancelBankPass	Misc		Can Cancel Bank Pass	b	c					Allows the player to cancel a bank pass around the net after it has been initiated.
gPassSaucerMaxYVelocity	Misc		Saucer Pass Max Y Velocity	f	t				ft	Maximum vertical velocity allowed for a saucer pass arc.
gPassSaucerMaxYVelocityRatio	Misc		Saucer Pass Max Y Velocity Ratio	f	t				x	Ratio cap on vertical velocity relative to pass speed for saucer passes.
gPassSaucerDistanceRatio	Misc		Saucer Pass Distance Ratio	f	t				x	Ratio of pass distance at which a saucer loft trajectory is applied.
gInzonePassBackMod	Misc		Inzone Pass Back Modifier	f	t					Modifier applied to AI pass-back decisions when cycling in the offensive zone.
gOneHandStrengthRange	Passing	Passer/One Hand	One-Hand Pass Strength Range	f	t					Range of strength values across which one-hand pass strength is distributed.
gMinOneHandStrength	Passing	Passer/One Hand	Min One-Hand Pass Strength	f	t					Minimum strength applied to one-handed passes.
gOneHandPassMaxDeviationFromFace	Passing	Passer/One Hand	One-Hand Pass Max Deviation from Facing	f	t				deg	Maximum angular deviation (deg) allowed for a one-hand pass relative to the player's facing direction.
gScaleOpenPassAddedSpeed	Passing	Passer/One Hand	Open Pass Added Speed Scale	f	t				x	Scales the bonus speed added to passes made by an uncontested (open) skater.
gPowerOfUntargetedPass	Passing	Passer/One Hand	Power of Untargeted Pass	f	t					Default power applied to an untargeted pass.
gMinPowerOfUntargetedPass	Passing	Passer/One Hand	Min Power of Untargeted Pass	f	t					Minimum power level applied to an untargeted pass.
gMaxPowerOfUntargetedPass	Passing	Passer/One Hand	Max Power of Untargeted Pass	f	t					Maximum power level that can be applied to an untargeted pass.
gAssistedUntargetedPassStrengthScale	Passing	Passer/One Hand	Assisted Untargeted Pass Strength Scale	f	t				x	Scales the strength of assisted untargeted passes relative to normal pass strength.
gAssistPowerOnUntargeted	Passing	Passer/One Hand	Assist Power on Untargeted Pass	b	c					When enabled, passing assist applies power correction to untargeted passes.
gMinGoalieStickPassStrength	Passing	Passer/One Hand	Min Goalie Stick Pass Strength	f	t					Minimum strength (ft/s) for a goalie stick pass.
gMaxPassDistance	Passing	Passer/One Hand	Max Pass Distance	f	t				ft	Maximum distance (ft) a standard pass can travel before it is invalid.
gCpuRemapPassDistMinInput	Passing	Passer/One Hand	CPU Pass Distance Remap Min Input	f	t				ft	Minimum input distance (ft) for the CPU pass distance remapping curve.
gCpuRemapPassDistMaxInput	Passing	Passer/One Hand	CPU Pass Distance Remap Max Input	f	t				ft	Maximum input distance (ft) for the CPU pass distance remapping curve.
gCpuRemapPassDistMinOutput	Passing	Passer/One Hand	CPU Pass Distance Remap Min Output	f	t				ft	Minimum output distance (ft) from the CPU pass distance remapping curve.
gCpuRemapPassDistMaxOutput	Passing	Passer/One Hand	CPU Pass Distance Remap Max Output	f	t				ft	Maximum output distance (ft) from the CPU pass distance remapping curve.
gUCSlapWindupSlowdownMult	Passing	Passer/One Hand	UC Slap Windup Slowdown Multiplier	f	t				x	Multiplier applied to deceleration during a user-controlled slap shot windup.
gUCSlapWindupSlowdownAdd	Passing	Passer/One Hand	UC Slap Windup Slowdown Additive	f	t					Constant deceleration added to user-controlled slap shot windup slowdown.
gGoaliePuckInGloveOnIceMaxPassFeetOnPP	Passing	Passer/One Hand	Goalie Glove Pass Max Distance on PP	f	t				ft	Maximum pass distance (ft) for a goalie glove-on-ice pass during a power play.
gTimeToTargetOverrideTicks	Passing	BoardplayPass	Boardplay Pass Time to Target Override (ticks)	i	t				ticks	Overrides the calculated time-to-target for boardplay pass routing in ticks.
gGoaliePassOpponentNoPuckFramesByGameStyle	Passing	Passer/Goalie	Goalie Pass Opponent No-Puck Frames by Game Style	i	t				frames	Per-game-style table of frames an opponent must lack the puck before goalie passes.
gPassDisableCollisionsFrames	Passing	Passer/Goalie	Pass Disable Collisions Frames	i	t				frames	Number of frames after a pass is released during which puck collisions are disabled.
gUntargetingDefaultTimeToTarget	Passing	Collision	Untargeting Default Time to Target	i	t				ticks	Default ticks used for time-to-target when an untargeted pass is issued.
gDefAwareEffectMaxNetDist	Passing	Collision	Defensive Awareness Effect Max Net Distance	i	t				ft	Maximum net distance at which defensive awareness still affects pass collision.
gDefAwareEffectMinNetDist	Passing	Collision	Defensive Awareness Effect Min Net Distance	i	t				ft	Minimum net distance for defensive awareness to have any effect on pass collision.
gNoPuckOnPoweredPass	Passing	Collision	No Puck on Powered Pass	b	c					Prevents puck transfer during a powered (saucer/hard) pass collision check.
gNoPuckDefAwareBluelineOffset	Passing	Collision	No-Puck Defensive Awareness Blueline Offset	i	t				ft	Offset from the blueline used when computing defensive-awareness without puck.
gGoalieFlipYVelocity	Passing	Collision	Goalie Flip Puck Y Velocity	i	t					Vertical (Y-axis) velocity component applied to the puck during a goalie flip.
gGoalieFlipPuckSpeed	Passing	Collision	Goalie Flip Puck Speed	i	t					Speed imparted to the puck when the goalie flips or clears it from the crease.
gGoalieDumpHeightFactor	Goalie	With Puck	Goalie Dump Height Factor	f	t				x	Scales the height at which the goalie dumps the puck up the boards.
gPassErrorMaxVision	Goalie	With Puck	Pass Error Max Vision Rating	i	t					Vision rating threshold above which pass error is no longer applied to the goalie.
gPassErrorMaxReaction	Goalie	With Puck	Pass Error Max Reaction Rating	i	t					Reaction rating threshold above which pass error is no longer applied.
gPassErrorMinStrength	Goalie	With Puck	Pass Error Min Strength %	i	s	0	100	1	%	Minimum pass power percentage when pass-error reduction is in effect.
gMinMaxBadVisionPassSpeed	Goalie	With Puck	Bad Vision Pass Min Speed (Low Rating)	i	t				MPH	Lower bound on max pass speed penalty applied to goalies with poor vision rating.
gMaxMaxBadVisionPassSpeed	Goalie	With Puck	Bad Vision Pass Max Speed (High Rating)	i	t				MPH	Upper bound on max pass speed penalty applied to goalies with poor vision rating.
gPassingIntimMaxTime	Goalie	With Puck	Passing Intimidation Max Duration	i	t				sec	Maximum time window during which defender proximity intimidates the goalie's passing.
gPassingIntimMinTime	Goalie	With Puck	Passing Intimidation Min Duration	i	t				sec	Minimum time the goalie must be pressured before passing intimidation applies.
gPassingIntimForMaxEffect	Goalie	With Puck	Passing Intimidation Rating for Max Effect	i	t					Defender intimidation rating at which maximum passing penalty is applied to the goalie.
gPassingIntimForNoEffect	Goalie	With Puck	Passing Intimidation Rating for No Effect	i	t					Defender intimidation rating at or below which no passing penalty is applied.
gPassPhysicsVisualize	Goalie	With Puck	Pass Physics Visualize	b	c					Enables debug visualization of pass physics trajectory for goalie passes.
gPassErrorOn	Goalie	With Puck	Pass Error Enabled	b	c					Toggles pass accuracy error simulation for goalie passes.
gPassPuckControlWeighting	Goalie	With Puck	Pass Puck Control Weighting	f	t				x	Weight of puck control rating in determining pass accuracy for goalies.
gMinBrokenStickPassPowerScale	Goalie	With Puck	Broken Stick Pass Min Power Scale	f	t				x	Minimum power multiplier applied to a pass when the goalie's stick is broken.
gMaxBrokenStickPassPowerScale	Goalie	With Puck	Broken Stick Pass Max Power Scale	f	t				x	Maximum power multiplier applied to a pass when the goalie's stick is broken.
gMaxBrokenStickPassAngleChange	Goalie	With Puck	Broken Stick Pass Max Angle Change	f	t				deg	Maximum angle deviation applied to a pass when the goalie has a broken stick.
gGoalieDumpSpeedVary	Passing	Goalie	Goalie Dump Speed Variation	f	t					Random speed variation applied to goalie dump passes.
gGoalieDumpHeightVary	Passing	Goalie	Goalie Dump Height Variation	f	t					Random height variation applied to goalie dump passes for realism.
gGoaliePassWobbleScale	Passing	Goalie	Goalie Pass Wobble Scale	f	t				x	Scales the amount of wobble applied to pucks passed by the goalie.
gSaucePassMinWobble	Passing	Goalie	Sauce Pass Min Wobble	f	t					Minimum wobble applied to sauce (saucer) passes.
gSaucePassMaxWobble	Passing	Goalie	Sauce Pass Max Wobble	f	t					Maximum wobble applied to sauce (saucer) passes.
gSaucePassSpinMagnitude	Passing	Goalie	Sauce Pass Spin Magnitude	f	t					Spin angular velocity applied to the puck during a saucer pass.
gPuckSpeedForLeastPassWobble	Passing	Goalie	Puck Speed for Least Pass Wobble	f	t				MPH	Puck speed (MPH) at which the minimum pass wobble is applied.
gPuckSpeedForMostPassWobble	Passing	Goalie	Puck Speed for Most Pass Wobble	f	t				MPH	Puck speed (MPH) at which the maximum pass wobble is applied.
gLeastPastWobble	Passing	Goalie	Least Pass Wobble	f	t					Minimum wobble magnitude applied to a passed puck.
gMostPassWobble	Passing	Goalie	Most Pass Wobble	f	t					Maximum wobble magnitude that can be applied to a passed puck.
gPassSpinMagnitude	Passing	Goalie	Pass Spin Magnitude	f	t					Base spin angular velocity applied to the puck during a pass.
gMinRatingBadnessForPassSpinEffects	Passing	Goalie	Min Rating Badness for Pass Spin Effects	f	t					Minimum rating deficiency needed before spin/wobble effects are added to a pass.
gGiveAndGoMaxTicksFromPassStartEvent	Passing	Goalie	Give-and-Go Max Ticks from Pass Start	i	t				ticks	Maximum ticks after pass start during which a give-and-go return pass can be triggered.
gDSneakDownLowMaxTicksFromPassStartEvent	Analysis	OffPuck/DSneakDownLow	D Sneak Low: Max Ticks After Pass Start	i	t				ticks	Maximum ticks after a pass-start event within which a defenceman can sneak down low.
gDSneakDownLowOnlyCheckChoiceForEvent	Analysis	OffPuck/DSneakDownLow	D Sneak Low: Only Check Choice for Event	b	c					Restricts sneak-down-low evaluation to only the designated choice event (paranoia guard).
gDSneakDownLowFutureFramesForInsideBlue	Analysis	OffPuck/DSneakDownLow	D Sneak Low: Future Frames for Inside Blue	i	t				frames	Look-ahead frames used to predict if a D will be inside the blue line when sneaking down low.
gDSneakDownLowMinFeetInsideBlue	Analysis	OffPuck/DSneakDownLow	D Sneak Low: Min Feet Inside Blue Line	i	t				ft	Minimum distance inside the blue line a defenceman must be to trigger sneaking down low.
gMaxStrengthPassDist	Analysis	OffPuck/DSneakDownLow	Pass Strength: Max Strength Distance	i	t				ft	Distance at which maximum pass power is used by AI when making a pass.
gMinStrengthPassDist	Analysis	OffPuck/DSneakDownLow	Pass Strength: Min Strength Distance	i	t				ft	Distance threshold below which minimum pass power is applied by the AI.
gMinStrengthLowPassDist	Analysis	OffPuck/DSneakDownLow	Pass Strength: Distance for Lowest Pass Speed	i	t				ft	Distance at or below which the AI uses the lowest pass speed.
gMinStrengthRatio	Analysis	OffPuck/DSneakDownLow	Pass Strength: Mid-Distance Min Strength Ratio	f	t					Ratio of pass power used at mid-range distances in AI pass calculations.
gMinLowStrengthRatio	Analysis	OffPuck/DSneakDownLow	Pass Strength: Min Low Strength Ratio	f	t					Ratio of maximum pass power used at the shortest pass distances.
gUseCurSpeedIfKnown	Analysis	OffPuck/DSneakDownLow	Pass Prediction: Use Current Speed if Known	b	c					When enabled, AI pass lead calculations use the receiver's current speed if available.
gVisionEffectOnPass	PCAI	Analysis Decision/Vision	Vision Effect on Passing	i	t					Magnitude of the vision rating's influence on AI pass-target selection quality.
gVisionEffectPossessionTimeMaxEffect	PCAI	Analysis Decision/Vision	Vision Effect Possession Time Max Effect	i	t					Maximum effect on vision quality score from extended puck-possession time.
gVisionEffectPossessionTimeMinEffect	PCAI	Analysis Decision/Vision	Vision Effect Possession Time Min Effect	i	t					Minimum effect on vision quality score from short puck-possession time.
gPassInterceptThresholdPassDistanceLong	Defense	Interceptions/Pickups	Pass Intercept Threshold Long Pass Distance	f	t				ft	Distance threshold beyond which a pass is considered long for interception scoring.
gPassInterceptThresholdPassDistanceShort	Defense	Interceptions/Pickups	Pass Intercept Threshold Short Pass Distance	f	t				ft	Distance threshold below which a pass is considered short for interception scoring.
gPassInterceptMultiplierPlayerPokeChecking	Defense	Interceptions/Pickups	Pass Intercept Multiplier Poke Checking	f	t				x	Intercept probability Multiplier when the defender is actively poke-checking.
gPassInterceptMultiplierPlayerFacingPass	Defense	Interceptions/Pickups	Pass Intercept Multiplier Player Facing Pass	f	t				x	Intercept probability Multiplier when the intercepting player is facing the pass.
gPassInterceptMultiplierPlayerNotFacingPass	Defense	Interceptions/Pickups	Pass Intercept Multiplier Player Not Facing Pass	f	t				x	Intercept probability Multiplier when the intercepting player is not facing the pass.
gPassInterceptMultiplierPassDistanceLong	Defense	Interceptions/Pickups	Pass Intercept Multiplier Long Pass Distance	f	t				x	Intercept probability Multiplier applied when the intercepted pass travels a long distance.
gPassInterceptMultiplierPassDistanceShort	Defense	Interceptions/Pickups	Pass Intercept Multiplier Short Pass Distance	f	t				x	Intercept probability Multiplier applied when the intercepted pass travels a short distance.
gPassInterceptMultiplierPassTypeSaucer	Defense	Interceptions/Pickups	Pass Intercept Multiplier Saucer Pass	f	t				x	Intercept probability Multiplier applied when the pass is a saucer pass type.
gPassInterceptThresholdConditionalProbabilityBeginner	Defense	Interceptions/Pickups	Pass Intercept Probability Threshold Beginner	f	s	0	1	0.01		Conditional intercept probability threshold at Beginner AI difficulty level.
gPassInterceptThresholdConditionalProbabilityEasy	Defense	Interceptions/Pickups	Pass Intercept Probability Threshold Easy	f	s	0	1	0.01		Conditional intercept probability threshold at Easy AI difficulty level.
gPassInterceptThresholdConditionalProbabilityMedium	Defense	Interceptions/Pickups	Pass Intercept Probability Threshold Medium	f	s	0	1	0.01		Conditional intercept probability threshold at Medium AI difficulty level.
gPassInterceptThresholdConditionalProbabilityDifficult	Defense	Interceptions/Pickups	Pass Intercept Probability Threshold Difficult	f	s	0	1	0.01		Conditional intercept probability threshold at Difficult AI difficulty level.
gPassInterceptDisableBackPiePickups	Defense	Interceptions/Pickups	Pass Intercept Disable Back-Pie Pickups	b	c					Disables back-pie pickup animations during pass interception attempts.
gPickupMinPuckHeightForGlove	Defense	Interceptions/Pickups	Pickup Min Puck Height For Glove	f	t				ft	Minimum puck height at which a glove pickup animation will be used instead of stick.
gPickupMaxRelVelocityForGeneric	Defense	Interceptions/Pickups	Pickup Max Relative Velocity For Generic	f	t					Maximum relative velocity between player and puck to allow a generic pickup animation.
gGenericPickupIfNotCurPass	Defense	Interceptions/Pickups	Generic Pickup If Not Current Pass	b	c					Allows AI to use a generic pickup animation when the puck is not the current tracked pass.
gPickupMinPuckSpeedForReachPickup	Defense	Interceptions/Pickups	Pickup Min Puck Speed For Reach Pickup	f	t					Minimum puck speed needed to trigger a reach (extended) pickup animation.
gPickupMinOpponentDistanceForLongPickup	Defense	Interceptions/Pickups	Pickup Min Opponent Distance For Long Pickup	f	t				ft	Minimum distance from the nearest opponent required for AI to attempt a long pickup.
gAllowLong000Pickup	Pickups	LongPickups	Allow Long 0° Pickup	b	c					Allows AI to perform long-reach puck pickups at the 0° (straight-ahead) approach angle.
gAllowLong045Pickup	Pickups	LongPickups	Allow Long 45° Pickup	b	c					Allows AI to perform long-reach puck pickups at a 45° approach angle.
gAllowLong090Pickup	Pickups	LongPickups	Allow Long 90° Pickup	b	c					Allows AI to perform long-reach puck pickups at a 90° (side) approach angle.
gAllowLong270Pickup	Pickups	LongPickups	Allow Long 270° Pickup	b	c					Allows AI to perform long-reach puck pickups at a 270° approach angle.
gAllowLong315Pickup	Pickups	LongPickups	Allow Long 315° Pickup	b	c					Allows AI to perform long-reach puck pickups at a 315° approach angle.
gPickupMaxDistanceFromBluelineForLongPickup	Pickups	LongPickups	Max Distance from Blueline for Long Pickup	f	t					Maximum distance from the blueline within which AI may use a long puck pickup.
gPickupMaxSpeedForBluelineLongPickup	Pickups	LongPickups	Max Speed for Blueline Long Pickup	f	t				MPH	Maximum player speed at which AI is allowed to attempt a long pickup near the blueline.
gPickupMaxStartLookForSubsamples	Pickups	LongPickups	Pickup Max Start Look for Subsamples	i	t				frames	Maximum frames ahead the pickup system looks when building long-pickup sub-samples.
gPickupMaxNumSubsamples	Pickups	LongPickups	Pickup Max Subsamples	i	t					Maximum number of IK sub-samples computed per frame for long puck pickup evaluation.
gPickupTryDefensiveBackPiePickupsOnRush	Pickups	LongPickups	Try Defensive Back Pie Pickups On Rush	b	c					Enables AI defensive back-pie puck pickups when the opposing team is on a rush.
gPickupMaxDistanceFromGoalForBackPie	Pickups	LongPickups	Max Distance from Goal for Back Pie Pickup	f	t					Maximum distance from the goal at which the AI attempts a back-pie puck pickup.
gPickupTryDefensiveReachingPickupsOnRush	Pickups	LongPickups	Try Defensive Reaching Pickups On Rush	b	c					Enables AI defensive reaching puck pickups when the opposing team is on a rush.
gPickupMaxDistanceFromGoalForDefensiveReach	Pickups	LongPickups	Max Distance from Goal for Defensive Reach	f	t					Maximum distance from the goal at which AI performs a defensive reaching pickup.
gMaxFramesLeftBeforeSolving	Pickups	LongPickups	Max Frames Left Before Solving	i	t				frames	Maximum remaining frames before the AI must commit to solving a long puck pickup.
gMaxDistToForceSolveAttempt	Pickups	LongPickups	Max Distance to Force Solve Attempt	f	t					Maximum puck distance at which the AI forces an IK solve for a long pickup attempt.
gSlapShotWindupBuffer	Pickups	LongPickups	Slap Shot Windup Buffer	i	t				frames	Extra frames added to the slap shot windup window for AI long-pickup timing.
gNoPickupDuringNetBattleChance	Pickups	LongPickups	No Pickup During Net Battle Chance	i	t					Probability that AI skips a puck pickup attempt while engaged in a net battle.
gMinWrapAroundNormalizedRating	WrapAround		Wraparound Min Normalized Rating	f	s	0	1	0.01		Minimum normalized player rating required to attempt a wrap-around shot.
gMinWrapAroundTimeScale	WrapAround		Wraparound Time Scale Min	f	t				x	Minimum animation time-scale multiplier applied during a wrap-around move.
gMaxWrapAroundTimeScale	WrapAround		Wraparound Time Scale Max	f	t				x	Maximum animation time-scale multiplier applied during a wrap-around move.
gDisableWrapArounds	WrapAround		Disable Wraparounds	b	c					Disables wrap-around shot attempts for all players.
gDisableWrapAroundsDuringFakeShot	WrapAround		Disable Wraparounds During Fake Shot	b	c					Prevents a wrap-around from triggering while a fake shot animation is active.
gLooseStickKickMinSpeed	LooseStick	Kicks	Loose Stick Kick Min Speed	f	t				ft/s	Minimum speed imparted to a loose stick when kicked.
gLooseStickKickMaxSpeed	LooseStick	Kicks	Loose Stick Kick Max Speed	f	t				ft/s	Maximum speed at which a kicked loose stick can travel.
gEnableLeftStickKick	LooseStick	Kicks	Enable Left Stick Kick	b	c					Enables the left-stick kick mechanic for knocking a loose stick.
gTryRotatingHikPickupAnims	LooseStick	Kicks	Try Rotating HumanIK Pickup Anims	b	c					Enables use of HumanIK-driven rotating pickup animations for loose sticks.
gRotatingPickupMaxSpeed	LooseStick	Kicks	Rotating Pickup Max Speed	f	t				ft/s	Maximum player speed at which a rotating stick pickup animation can be used.
gRotatingNoOffsideBufferFeet	LooseStick	Kicks	Rotating Pickup No-Offside Buffer	f	t				ft	Buffer distance in feet used to avoid offside calls during rotating stick pickup.
gRotatingNoOffsideBufferStick	LooseStick	Kicks	Rotating Pickup No-Offside Buffer (Stick)	f	t				ft	Stick-reach buffer added to offside avoidance check during a rotating pickup.
gRotatingNoOffsideBufferStickVeryClose	LooseStick	Kicks	Rotating Pickup No-Offside Buffer Very Close	f	t				ft	Tighter offside buffer applied when the stick is very close during rotating pickup.
gRotatingOffsideBuffer	LooseStick	Kicks	Rotating Pickup Offside Buffer	f	t				ft	General offside buffer distance used during rotating stick pickup animations.
gRotatingPickupFacingBuffer	LooseStick	Kicks	Rotating Pickup Facing Buffer	f	t				ft	Facing-angle tolerance buffer allowed when initiating a rotating stick pickup.
gTurningPickupTurnMagnitudeThreshold	LooseStick	Kicks	Turning Pickup Turn Magnitude Threshold	f	t					Minimum turn input magnitude required to trigger a turning pickup animation.
gDoOnlyTurningPickupIfEligible	LooseStick	Kicks	Only Turning Pickup If Eligible	b	c					Restricts stick pickup to turning-style animations when the player is eligible for them.
gTryTurningHikPickupAnims	LooseStick	Kicks	Try Turning HumanIK Pickup Anims	b	c					Enables use of HumanIK-driven turning pickup animations for loose sticks.
gTurningPickupMaxRelAngle	LooseStick	Kicks	Turning Pickup Max Relative Angle	f	t				deg	Maximum angle between player facing and stick direction to allow a turning pickup.
gTurningPickupMinSpeed	LooseStick	Kicks	Turning Pickup Min Speed	f	t				ft/s	Minimum player speed required to use a turning-style stick pickup animation.
gTurningPickupMinXOverAccel	LooseStick	Kicks	Turning Pickup Min Crossover Acceleration	f	t					Minimum crossover acceleration needed to qualify for a turning pickup animation.
gTurningPickupMinSidewaysLean	LooseStick	Kicks	Turning Pickup Min Sideways Lean	f	t					Minimum sideways lean magnitude required to trigger a turning pickup animation.
gAlwaysInterceptOffset	Pass Intercept		Always Intercept Offset	i	t					Positional offset applied to the interception target when always-intercept is on.
gAlwaysInterceptScale	Pass Intercept		Always Intercept Scale	f	t				x	Scale factor applied to interception range when always-intercept mode is active.
gDistFromOwnNetToBoostInterceptions	Pass Intercept		Distance from Own Net to Boost Interceptions	i	t				ft	Proximity to own net (feet) that triggers an AI interception probability boost.
gPreventCrossCreaseGoallineTune	Pass Intercept		Prevent Cross-Crease Goalline Tune	i	t					Tuning value for the goalline position used in cross-crease pass prevention logic.
gPreventCrossCreaseXTune	Pass Intercept		Prevent Cross-Crease X Tune	i	t					Lateral (X-axis) tuning offset for the cross-crease pass prevention zone.
gOnlyPreventCrossCreasePasses	Pass Intercept		Only Prevent Cross-Crease Passes	b	c					Restricts AI pass interception logic to only target cross-crease pass lanes.
gAlwaysIntercept	Pass Intercept		Always Intercept Passes	b	c					Forces AI defenders to always attempt to intercept any pass through their zone.
gOnlyPreventCrossCreasePassMaxAngle	Pass Intercept		Cross-Crease Pass Max Intercept Angle	i	t				deg	Maximum pass angle (degrees) considered a cross-crease pass for interception logic.
gPickupsPuckFutureFrames	Pickups	Rebounds	Pickups Puck Future Frames	i	t				frames	Number of frames ahead the AI predicts puck position when evaluating rebound pickups.
gPickupsMaxFramesSinceRushEndedToBeConsideredOnRush	Pickups	Rebounds	Max Frames Since Rush Ended to Count as On Rush	i	t				frames	Frames after a rush ends within which a team is still considered to be on the rush.
gPickupsMaxFramesAfterSaveForChanceOff	Pickups	Rebounds	Pickups Max Frames After Save for Chance (Off)	i	t				frames	Maximum frame window after a save during which forwards retain rebound pickup chance.
gPickupsFramesAfterSaveToBaseChanceOff	Pickups	Rebounds	Pickups Frames After Save to Base Chance (Off)	i	t				frames	Frames after a goalie save at which the base rebound pickup chance applies for forwards.
gPickupsFactorForOnTheRushOff	Pickups	Rebounds	Pickups On-Rush Factor (Offense)	f	t				x	Multiplier applied to offensive rebound pickup chance when the team is on a rush.
gPickupsFactorForSideBackPiesOff	Pickups	Rebounds	Pickups Side Back Pies Factor (Offense)	f	t				x	Multiplier on offensive pickup chance when using side or back-pie puck retrieval.
gPickupsDistToPuckToFactorOff	Pickups	Rebounds	Pickups Distance to Puck Factor (Offense)	f	t					Distance-to-puck scaling factor applied to rebound pickup chance on offense.
gPickupsOffAwarenessToFactorOff	Pickups	Rebounds	Pickups Off Awareness Factor (Offense)	f	t					How much a forward's awareness rating scales rebound pickup chance on offense.
gPickupsMaxFramesAfterSaveForChanceDef	Pickups	Rebounds	Pickups Max Frames After Save for Chance (Def)	i	t				frames	Maximum frame window after a save during which defenders retain rebound pickup chance.
gPickupsFramesAfterSaveToBaseChanceDef	Pickups	Rebounds	Pickups Frames After Save to Base Chance (Def)	i	t				frames	Frames after a goalie save at which the base rebound pickup chance applies for defenders.
gPickupsFactorForOnTheRushDef	Pickups	Rebounds	Pickups On-Rush Factor (Defense)	f	t				x	Multiplier applied to defensive rebound pickup chance when the team is on a rush.
gPickupsFactorForSideBackPiesDef	Pickups	Rebounds	Pickups Side Back Pies Factor (Defense)	f	t				x	Multiplier on defensive pickup chance when using side or back-pie puck retrieval.
gPickupsDistToPuckToFactorDef	Pickups	Rebounds	Pickups Distance to Puck Factor (Defense)	f	t					Distance-to-puck scaling factor applied to rebound pickup chance on defense.
gPickupsDefAwarenessToFactorDef	Pickups	Rebounds	Pickups Def Awareness Factor (Defense)	f	t					How much a defender's awareness rating scales rebound pickup chance on defense.
gPassInterceptAlwaysSpeed	Pickups	Rebounds	Pass Intercept Always Speed	f	t				MPH	Puck speed above which AI always attempts to intercept a pass regardless of other factors.
gPassInterceptBaseChance	Pickups	Rebounds	Pass Intercept Base Chance	i	t					Base probability for an AI player to attempt intercepting a pass.
gInterceptMinReflexTime	Interceptions		Interception Min Reflex Time	i	t				frames	Minimum reaction time window in frames during which a player can intercept a pass.
gInterceptMaxReflexTime	Interceptions		Interception Max Reflex Time	i	t				frames	Maximum reaction time window in frames during which a player can intercept a pass.
gPassIntercept_AccuracyAffectorRange	Pass Intercept		Pass Intercept Accuracy Affector Range	i	t					Range over which player accuracy attribute affects pass interception success.
gPassInterceptSliderEffect	Pass Intercept		Pass Intercept Slider Effect	i	t					Magnitude of the gameplay slider's influence on pass interception probability.
gPassInterceptDifficultyCpu	Pass Intercept		Pass Intercept Difficulty CPU	i	t					Difficulty rating controlling how reliably CPU players intercept opposing passes.
gPassInterceptDifficultyUser	Pass Intercept		Pass Intercept Difficulty User	i	t					Difficulty rating controlling how reliably human-controlled players intercept passes.
gPassInterceptMultiplierHumanControlledInterceptor	Pass Intercept	ChanceProbability	Pass Intercept Multiplier (User Interceptor)	f	t				x	Multiplier on intercept chance when the intercepting player is human-controlled.
gPassInterceptMultiplierHumanControlledPasser	Pass Intercept	ChanceProbability	Pass Intercept Multiplier (User Passer)	f	t				x	Multiplier on intercept chance when the passer is a human-controlled player.
gPickupCollisionNopuck	Pickups	Collisions	Pickup Collision No-Puck Frames	i	t				frames	Frames after a collision during which pickup attempts without puck possession are blocked.
gPickupMaxOpponentDistForTest	Pickups	Collisions	Pickup Max Opponent Distance For Test	f	t				ft	Maximum distance at which an opponent is considered in the pickup collision test.
gPickupAbortOnGoalieCollision	Pickups	Collisions	Abort Pickup On Goalie Collision	b	c					Cancels an in-progress pickup when the player collides with the goalie.
gPickupAbortOnPlayerCollision	Pickups	Collisions	Abort Pickup On Player Collision	b	c					Cancels an in-progress pickup when the player collides with another skater.
gPickupMaxNetDistForNetTest	Pickups	Collisions	Pickup Max Net Distance For Net Test	f	t				ft	Maximum distance from the net at which the net-obstruction pickup test is applied.
gPickupMaxPuckDistForNetTest	Pickups	Collisions	Pickup Max Puck Distance For Net Test	f	t				ft	Maximum puck distance from the net at which the net-proximity pickup test runs.
gBlendOutOfPickupDelay	Pickups	Collisions	Blend Out of Pickup Delay	i	t				frames	Frame delay before blending out of a pickup animation after the puck is secured.
gDisableExecInBoardPlay	Pickups	Collisions	Disable Exec In Board Play	b	c					Disables pickup execution logic while a board-play collision is active.
gIcingDumpAdjustment_NHL	PCAI	Dump/Icing	Icing Dump Adjustment (NHL)	i	t					AI dump-puck bias adjustment applied under NHL (touch) icing rules.
gIcingDumpAdjustment_International	PCAI	Dump/Icing	Icing Dump Adjustment (International)	i	t					AI dump-puck bias adjustment applied under international icing rules.
gIcingDumpAdjustment_Hybrid	PCAI	Dump/Icing	Icing Dump Adjustment (Hybrid)	i	t					AI dump-puck bias adjustment applied under hybrid icing rules.
gGoaliePassNotNearMiddleX	PCAI	Dump/Icing	Goalie Pass Not Near Middle X	f	t				ft	X-distance from center ice beyond which the goalie will not pass to the middle.
gGoaliePassMinLaneChance	PCAI	Dump/Icing	Goalie Pass Min Lane Chance	i	t					Minimum lane-openness score required before the goalie AI will attempt a pass.
gNoGoaliePassToMiddleFrontX	PCAI	Dump/Icing	No Goalie Pass to Middle Front X	f	t				ft	X-distance from center ice in front of the crease into which the goalie will not pass.
gMinChanceToBotherDumping	Analysis	Dumping	Min Chance to Bother Dumping	f	t					Minimum success-chance score required before AI bothers evaluating any dump action.
gGoToNetPuckNetDist	Analysis	Dumping	Go to Net Puck-to-Net Distance	f	t				ft	Maximum puck-to-net distance at which AI will choose a go-to-net dump.
gGoToNetPuckMeDist	Analysis	Dumping	Go to Net Puck-to-Me Distance	f	t				ft	Distance from puck to self at which AI triggers a go-to-net dump-and-chase.
